Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33726,324,WEST 49 STREET,Manhattan,10019,1010390048,1025152,MN-04,3,127,MN15,40.762159,-73.987763,40.76205,-73.988084,,Preservation,No,Non Prevailing Wage,1,3,0,2,10,0,0,9,7,0,0,0,0,0,16,0,16,18
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33727,326,WEST 49 STREET,Manhattan,10019,1010390049,1025153,MN-04,3,127,MN15,40.762187,-73.987835,40.76209,-73.988163,,Preservation,No,Non Prevailing Wage,0,2,0,4,9,0,0,3,11,1,0,0,0,0,15,0,15,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33728,328,WEST 49 STREET,Manhattan,10019,1010390050,1025154,MN-04,3,127,MN15,40.762217,-73.987903,40.76212,-73.988243,,Preservation,No,Non Prevailing Wage,1,3,2,2,4,0,0,3,9,0,0,0,0,0,12,0,12,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33729,330,WEST 49 STREET,Manhattan,10019,1010390051,1025155,MN-04,3,127,MN15,40.762247,-73.987972,40.76215,-73.988322,,Preservation,No,Non Prevailing Wage,1,3,2,4,5,0,0,7,8,0,0,0,0,0,15,0,15,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33730,332,WEST 49 STREET,Manhattan,10019,1010390052,1025156,MN-04,3,127,MN15,40.762277,-73.988044,40.76218,-73.988398,,Preservation,No,Non Prevailing Wage,1,2,2,4,7,0,0,7,9,0,0,0,0,0,16,0,16,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33731,334,WEST 49 STREET,Manhattan,10019,1010390053,1025157,MN-04,3,127,MN15,40.762305,-73.988113,40.76222,-73.988477,,Preservation,No,Non Prevailing Wage,0,2,4,3,2,0,0,7,4,0,0,0,0,0,11,0,11,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33732,336,WEST 49 STREET,Manhattan,10019,1010390054,1025158,MN-04,3,127,MN15,40.762335,-73.988181,40.76225,-73.988557,,Preservation,No,Non Prevailing Wage,0,2,4,4,7,0,0,11,6,0,0,0,0,0,17,0,17,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33733,338,WEST 49 STREET,Manhattan,10019,1010390055,1025159,MN-04,3,127,MN15,40.762365,-73.988254,40.76228,-73.988636,,Preservation,No,Non Prevailing Wage,2,1,2,1,10,0,0,7,8,1,0,0,0,0,16,0,16,20
69484,HP WEST 49TH STREET PORTFOLIO HDFC.HPO.FY21,Multifamily Finance Program,2020-11-27T00:00:00.000,,33734,340,WEST 49 STREET,Manhattan,10019,1010390056,1025160,MN-04,3,127,MN15,40.762393,-73.988322,40.76232,-73.988716,,Preservation,No,Non Prevailing Wage,0,1,1,2,4,0,0,2,6,0,0,0,0,0,8,0,8,17
68409,55-61 SUMMIT,Multifamily Incentives Program,2020-11-25T00:00:00.000,,991162,55,SUMMIT STREET,Brooklyn,11231,3003520049,,BK-06,39,51,BK33,40.682617,-74.004766,40.68274,-74.004438,,New Construction,No,Non Prevailing Wage,0,0,5,0,0,0,1,0,4,0,0,0,0,0,0,5,5,5
68409,55-61 SUMMIT,Multifamily Incentives Program,2020-11-25T00:00:00.000,,996617,59,SUMMIT STREET,Brooklyn,11231,3003520049,,BK-06,39,51,BK33,40.682584,-74.004648,40.68274,-74.004438,,New Construction,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68409,55-61 SUMMIT,Multifamily Incentives Program,2020-11-25T00:00:00.000,,996618,57,SUMMIT STREET,Brooklyn,11231,3003520049,,BK-06,39,51,BK33,40.6826,-74.004705,40.68274,-74.004438,,New Construction,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70480,CONFIDENTIAL,Homeowner Assistance Program,2020-11-25T00:00:00.000,2020-11-25T00:00:00.000,,----,----,Manhattan,,,,MN-09,9,,,,,,,2020-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
65467,EHEBCLT,Multifamily Finance Program,2020-11-23T00:00:00.000,,2085,2203,3 AVENUE,Manhattan,10035,1017850001,1054569,MN-11,8,194,MN34,40.8006,-73.938067,40.80049,-73.937807,,Preservation,No,Non Prevailing Wage,0,0,0,5,0,0,2,0,3,0,0,0,0,0,5,0,5,5
65467,EHEBCLT,Multifamily Finance Program,2020-11-23T00:00:00.000,,3430,2018,ADAM C POWELL BOULEVARD,Manhattan,10027,1019260035,1058474,MN-10,9,220,MN11,40.806268,-73.950314,40.80645,-73.950643,,Preservation,No,Non Prevailing Wage,0,7,0,7,0,0,0,0,10,4,0,0,0,0,14,0,14,14
65467,EHEBCLT,Multifamily Finance Program,2020-11-23T00:00:00.000,,19329,53,EAST 110 STREET,Manhattan,10029,1016160123,1051625,MN-11,8,17402,MN33,40.796032,-73.947328,40.79619,-73.947107,,Preservation,No,Non Prevailing Wage,0,3,0,6,0,0,0,0,9,0,0,0,0,0,9,0,9,9
65467,EHEBCLT,Multifamily Finance Program,2020-11-23T00:00:00.000,,20669,304,EAST 126 STREET,Manhattan,10035,1018020047,1054800,MN-11,8,242,MN34,40.803196,-73.93256,40.80298,-73.932628,,Preservation,No,Non Prevailing Wage,0,4,0,6,0,0,0,0,10,0,0,0,0,0,10,0,10,10
70479,CONFIDENTIAL,Homeowner Assistance Program,2020-11-20T00:00:00.000,2020-11-20T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2020-11-20T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
70520,2265 HUGHES AVENUE APARTMENT,Multifamily Incentives Program,2020-11-20T00:00:00.000,,984293,2265,HUGHES AVENUE,Bronx,10457,2030710055,,BX-06,15,391,BX06,40.851938,-73.88849,40.85246,-73.888493,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,5,16
70519,91 FRANKLIN AVENUE APARTMENTS,Multifamily Incentives Program,2020-11-18T00:00:00.000,,296047,91,FRANKLIN AVENUE,Brooklyn,11205,3018990024,,BK-03,33,1237,BK75,40.69605,-73.958319,40.69621,-73.958077,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,0,2,0,0,0,0,3,0,3,8
69284,WHGA ROBINSON PARK HDFC.HPO.FY21 (SCHREIBER),Multifamily Finance Program,2020-11-17T00:00:00.000,,7481,242,BRADHURST AVENUE,Manhattan,10039,1020470021,1060892,MN-10,9,23502,MN03,40.829162,-73.938875,40.82902,-73.938636,,Preservation,No,Non Prevailing Wage,0,6,25,4,0,0,2,7,21,5,0,0,0,0,35,0,35,35
69284,WHGA ROBINSON PARK HDFC.HPO.FY21 (SCHREIBER),Multifamily Finance Program,2020-11-17T00:00:00.000,,7482,246,BRADHURST AVENUE,Manhattan,10039,1020470023,1060893,MN-10,9,23502,MN03,40.829293,-73.938817,40.82915,-73.938564,,Preservation,No,Non Prevailing Wage,1,6,30,10,0,0,17,30,0,0,0,0,0,0,47,0,47,47
69284,WHGA ROBINSON PARK HDFC.HPO.FY21 (SCHREIBER),Multifamily Finance Program,2020-11-17T00:00:00.000,,21280,363,EDGECOMBE AVENUE,Manhattan,10031,1020540012,1061164,MN-09,9,23501,MN04,40.827582,-73.940994,40.82758,-73.941333,,Preservation,No,Non Prevailing Wage,1,4,2,15,0,1,1,12,8,2,0,0,0,0,23,0,23,23
69284,WHGA ROBINSON PARK HDFC.HPO.FY21 (SCHREIBER),Multifamily Finance Program,2020-11-17T00:00:00.000,,21282,367,EDGECOMBE AVENUE,Manhattan,10031,1020540015,1061166,MN-09,9,23501,MN04,40.827689,-73.940918,40.82776,-73.941203,,Preservation,No,Non Prevailing Wage,0,2,2,18,0,1,1,10,11,1,0,0,0,0,23,0,23,23
69284,WHGA ROBINSON PARK HDFC.HPO.FY21 (SCHREIBER),Multifamily Finance Program,2020-11-17T00:00:00.000,,42657,303,WEST 154 STREET,Manhattan,10039,1020470025,1060894,MN-10,9,23502,MN03,40.828607,-73.938023,40.82895,-73.938272,,Preservation,No,Non Prevailing Wage,0,11,6,37,0,0,0,51,3,0,0,0,0,0,54,0,54,54
70518,27-15 ASTORIA BOULEVARD APARTMENTS,Multifamily Incentives Program,2020-11-17T00:00:00.000,,995418,27-15,ASTORIA BOULEVARD,Queens,11102,4008390017,,QN-01,22,69,QN71,40.770927,-73.921259,40.77101,-73.920667,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,20
70476,CONFIDENTIAL,Homeowner Assistance Program,2020-11-16T00:00:00.000,2020-11-16T00:00:00.000,,----,----,Queens,,,,QN-13,27,,,,,,,2020-11-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
70517,45-57 DAVIS STREET APARTMENTS,Multifamily Incentives Program,2020-11-16T00:00:00.000,,649080,45-63,DAVIS STREET,Queens,11101,4000850030,,QN-02,26,19,QN31,40.74424,-73.944604,40.74441,-73.944442,,New Construction,No,Non Prevailing Wage,0,0,0,0,48,0,12,23,12,1,0,0,0,0,48,0,48,158
70566,23-81 21ST STREET,Multifamily Incentives Program,2020-11-16T00:00:00.000,,406879,23-81,21 STREET,Queens,11105,4008760015,,QN-01,22,97,QN72,40.776916,-73.92114,40.77684,-73.920758,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
70569,24 WILSON AVENUE,Multifamily Incentives Program,2020-11-16T00:00:00.000,,396858,24,WILSON AVENUE,Brooklyn,11237,3031540033,,BK-04,34,425,BK78,40.703214,-73.930158,40.70305,-73.930363,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,16
67672,TBX1004 - FORDHAM BEDFORD - PARK GATES,Multifamily Finance Program,2020-11-13T00:00:00.000,,48271,2068,BATHGATE AVENUE,Bronx,10457,2030450019,2092223,BX-06,15,395,BX01,40.850385,-73.895169,40.85053,-73.894847,,Preservation,No,Non Prevailing Wage,0,0,15,0,0,0,0,7,8,0,0,0,0,0,15,0,15,15
67672,TBX1004 - FORDHAM BEDFORD - PARK GATES,Multifamily Finance Program,2020-11-13T00:00:00.000,,96820,1854,MONROE AVENUE,Bronx,10457,2028020005,2007550,BX-05,15,23302,BX41,40.848062,-73.906146,40.84798,-73.905886,,Preservation,No,Non Prevailing Wage,0,0,25,0,0,1,0,5,17,4,0,0,0,0,26,0,26,26
67672,TBX1004 - FORDHAM BEDFORD - PARK GATES,Multifamily Finance Program,2020-11-13T00:00:00.000,,101353,4619,PARK AVENUE,Bronx,10458,2030310051,2011207,BX-06,15,38302,BX40,40.857833,-73.893147,40.85795,-73.893657,,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,0,0,5,3,0,0,0,8,0,8,8
67672,TBX1004 - FORDHAM BEDFORD - PARK GATES,Multifamily Finance Program,2020-11-13T00:00:00.000,,806268,2072,BATHGATE AVENUE,Bronx,10457,2030450019,2092221,BX-06,15,395,BX01,40.850443,-73.895137,40.85053,-73.894847,,Preservation,No,Non Prevailing Wage,0,0,15,0,0,0,0,7,8,0,0,0,0,0,15,0,15,15
67672,TBX1004 - FORDHAM BEDFORD - PARK GATES,Multifamily Finance Program,2020-11-13T00:00:00.000,,806269,2078,BATHGATE AVENUE,Bronx,10457,2030450019,2095196,BX-06,15,395,BX01,40.850531,-73.895089,40.85053,-73.894847,,Preservation,No,Non Prevailing Wage,0,0,10,0,0,1,0,0,1,10,0,0,0,0,11,0,11,11
70516,312 BROADWAY,Multifamily Incentives Program,2020-11-13T00:00:00.000,,991945,302,BROADWAY,Brooklyn,11211,3021420001,,BK-01,33,529,BK72,40.708391,-73.957828,40.70815,-73.957767,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,2,4,2,0,0,0,0,0,8,0,8,24
70078,1516 BEDFORD.HPO.FY21,Multifamily Finance Program,2020-11-12T00:00:00.000,,205716,1516,BEDFORD AVENUE,Brooklyn,11216,3012520080,3032181,BK-08,35,219,BK61,40.671437,-73.954805,40.67151,-73.955086,,Preservation,No,Non Prevailing Wage,1,3,1,11,0,0,0,8,8,0,0,0,0,0,16,0,16,16
70515,CENTENNIAL ASTORIA APARTMENTS,Multifamily Incentives Program,2020-11-12T00:00:00.000,,417083,14-53,31 AVENUE,Queens,11106,4005340001,,QN-01,22,79,QN71,40.76812,-73.931682,40.76768,-73.929942,,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,0,9,5,0,0,0,0,0,14,0,14,45
70474,CONFIDENTIAL,Homeowner Assistance Program,2020-11-10T00:00:00.000,2020-11-10T00:00:00.000,,----,----,Manhattan,,,,MN-03,2,,,,,,,2020-11-10T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
70512,260 GOLD STREET APARTMENTS,Multifamily Incentives Program,2020-11-10T00:00:00.000,,996886,260,GOLD STREET,Brooklyn,11201,3001210003,,BK-02,33,15,BK38,40.696652,-73.983184,40.69648,-73.983559,,New Construction,No,Non Prevailing Wage,0,0,0,0,86,0,14,46,22,4,0,0,0,0,86,0,86,286
70513,46 MELROSE STREET,Multifamily Incentives Program,2020-11-10T00:00:00.000,,973490,46,MELROSE STREET,Brooklyn,11206,3031600023,,BK-04,34,389,BK78,40.698285,-73.935147,40.69821,-73.934862,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
70514,722 HINSDALE STREET APARMENTS,Multifamily Incentives Program,2020-11-10T00:00:00.000,,313203,722,HINSDALE STREET,Brooklyn,11207,3038740040,,BK-05,42,1098,BK82,40.656816,-73.896836,40.65694,-73.897153,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
70511,ROOSEVELT PARC APARTMENTS,Multifamily Incentives Program,2020-11-09T00:00:00.000,,990386,37-46,72 STREET,Queens,11372,4012820151,,QN-03,25,265,QN50,40.747525,-73.893776,40.74723,-73.89435,,New Construction,No,Non Prevailing Wage,0,0,0,0,47,0,15,19,9,4,0,0,0,0,47,0,47,154
70509,834 PACIFIC STREET,Multifamily Incentives Program,2020-11-05T00:00:00.000,,996885,834,PACIFIC STREET,Brooklyn,11238,3011300011,,BK-08,35,203,BK64,40.680762,-73.966791,40.68056,-73.967036,,New Construction,No,Non Prevailing Wage,0,0,0,0,34,0,18,13,2,1,0,0,0,0,34,0,34,113
70510,3915 14TH AVENUE,Multifamily Incentives Program,2020-11-05T00:00:00.000,,138981,3915,14 AVENUE,Brooklyn,11218,3053460003,,BK-12,39,228,BK88,40.639152,-73.984225,40.63878,-73.984236,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,8
70508,27 BUCHANAN PLACE,Multifamily Incentives Program,2020-11-04T00:00:00.000,,995569,27,BUCHANAN PLACE,Bronx,10453,2031960066,,BX-05,14,251,BX36,40.858099,-73.905388,40.8583,-73.905326,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,2,3,3,0,0,0,0,0,8,0,8,25
70507,25-22 30TH DRIVE,Multifamily Incentives Program,2020-11-02T00:00:00.000,,991687,25-22,30 DRIVE,Queens,11102,4005780027,,QN-01,22,73,QN71,40.766618,-73.925719,40.76616,-73.925435,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,8,0,0,0,0,0,0,10,0,10,31
70377,CONFIDENTIAL,Homeowner Assistance Program,2020-10-29T00:00:00.000,2020-10-09T00:00:00.000,,----,----,Queens,,,,QN-08,24,,,,,,,2020-10-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
70399,CONFIDENTIAL,Homeowner Assistance Program,2020-10-29T00:00:00.000,2020-10-29T00:00:00.000,,----,----,Queens,,,,QN-08,24,,,,,,,2020-10-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
70506,2502 & 2506 NEWKIRK AVENUE,Multifamily Incentives Program,2020-10-29T00:00:00.000,,344338,2506,NEWKIRK AVENUE,Brooklyn,11226,3052120041,,BK-17,45,790,BK95,40.639695,-73.953025,40.63948,-73.952809,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,6,16
70505,1027 REVEREND JAMES POLITE AVENUE APARTMENTS,Multifamily Incentives Program,2020-10-28T00:00:00.000,,996382,1027,REV JAMES A POLITE AVENUE,Bronx,10459,2026910042,,BX-02,17,131,BX33,40.82416,-73.898878,40.82412,-73.899124,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,4,1,0,0,0,0,0,6,0,6,18
70503,36-08 28TH AVENUE APARTMENTS,Multifamily Incentives Program,2020-10-27T00:00:00.000,,996391,36-08,28 AVENUE,Queens,11103,4006300019,,QN-01,22,6502,QN70,40.766521,-73.91594,40.76624,-73.915947,,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,6,1,0,0,0,0,0,7,0,7,22
70504,2278 BRONX PARK EAST,Multifamily Incentives Program,2020-10-27T00:00:00.000,,984966,2278,BRONX PARK EAST,Bronx,10467,2043360001,,BX-27,15,334,BX99,40.856665,-73.875798,40.86224,-73.873047,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,5,3,0,0,0,0,0,10,0,10,33
67510,ROSE CASTLE,Multifamily Incentives Program,2020-10-26T00:00:00.000,,996638,33,LITTLE NASSAU STREET,Brooklyn,11205,3018840040,,BK-03,33,1237,BK75,40.697914,-73.95953,40.69809,-73.959555,,New Construction,No,Non Prevailing Wage,0,0,13,13,49,0,17,20,38,0,0,0,0,0,75,0,75,86
70502,23-61 31ST STREET APARTMENTS,Multifamily Incentives Program,2020-10-26T00:00:00.000,,417923,23-61,31 STREET,Queens,11105,4008350014,,QN-01,22,115,QN72,40.772956,-73.914563,40.77287,-73.914228,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10
66212,BRKG GND. 90 SANDS STREET,Multifamily Finance Program,2020-10-22T00:00:00.000,,996261,90,SANDS STREET,Brooklyn,11201,3000870009,,BK-02,33,13,BK38,40.70007,-73.987219,40.69958,-73.987158,,New Construction,No,Non Prevailing Wage,314,9,18,149,0,1,403,87,1,0,0,0,0,0,491,0,491,491
68497,HELP. 1210 SIMPSON STREET. HOME SIMPSON,Multifamily Finance Program,2020-10-22T00:00:00.000,,993152,1210,SIMPSON STREET,Bronx,10459,2029750001,,BX-03,17,125,BX35,40.828963,-73.892887,40.82886,-73.892612,,New Construction,No,Non Prevailing Wage,44,0,27,0,0,1,45,11,15,1,0,0,0,0,72,0,72,72
70540,VITAL BROOKLYN HERKIMER,Multifamily Incentives Program,2020-10-22T00:00:00.000,,311547,491,HERKIMER STREET,Brooklyn,11213,3016990062,,BK-03,36,271,BK61,40.678965,-73.937026,40.67918,-73.937076,,New Construction,No,Non Prevailing Wage,57,35,28,0,0,1,68,52,1,0,0,0,0,0,121,0,121,121
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,183185,1,ALBANY AVENUE,Brooklyn,11216,3018590016,3053689,BK-03,36,273,BK35,40.680701,-73.938485,40.68077,-73.93825,,Preservation,Yes,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,183360,15,ALBANY AVENUE,Brooklyn,11216,3018590006,3053686,BK-03,36,273,BK35,40.680374,-73.93842,40.68029,-73.938139,,Preservation,Yes,Non Prevailing Wage,25,6,5,0,0,0,6,14,16,0,0,0,0,0,36,0,36,36
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,183582,20,ALBANY AVENUE,Brooklyn,11216,3018580024,3323673,BK-03,36,273,BK35,40.680251,-73.938427,40.68045,-73.938759,,Preservation,Yes,Non Prevailing Wage,4,2,2,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,183651,3,ALBANY AVENUE,Brooklyn,11216,3018590015,3053688,BK-03,36,273,BK35,40.680654,-73.938474,40.68072,-73.938239,,Preservation,Yes,Non Prevailing Wage,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,183737,7,ALBANY AVENUE,Brooklyn,11216,3018590010,3053687,BK-03,36,273,BK35,40.680561,-73.938452,40.68053,-73.938207,,Preservation,Yes,Non Prevailing Wage,19,2,2,0,0,1,0,2,22,0,0,0,0,0,24,0,24,24
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,231918,305,DECATUR STREET,Brooklyn,11233,3016760001,3047131,BK-03,36,297,BK61,40.681707,-73.93124,40.68189,-73.931539,,Preservation,Yes,Non Prevailing Wage,21,6,5,0,0,0,0,11,17,4,0,0,0,0,32,0,32,32
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,311471,365,HERKIMER STREET,Brooklyn,11213,3018640073,3053877,BK-03,36,271,BK61,40.679171,-73.940862,40.67939,-73.941096,,Preservation,Yes,Non Prevailing Wage,10,0,1,0,0,0,0,6,3,2,0,0,0,0,11,0,11,11
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,320852,12,KINGSTON AVENUE,Brooklyn,11213,3018630044,3053821,BK-03,36,271,BK61,40.679533,-73.941255,40.67942,-73.94142,,Preservation,Yes,Non Prevailing Wage,7,3,1,0,0,0,0,3,6,2,0,0,0,0,11,0,11,11
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,320965,37,KINGSTON AVENUE,Brooklyn,11213,3018710005,3054031,BK-03,36,271,BK61,40.678583,-73.941317,40.67859,-73.940949,,Preservation,Yes,Non Prevailing Wage,4,2,3,0,0,0,3,0,6,0,0,0,0,0,9,0,9,9
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,320978,39,KINGSTON AVENUE,Brooklyn,11213,3018710003,3054030,BK-03,36,271,BK61,40.678529,-73.94132,40.67853,-73.941057,,Preservation,Yes,Non Prevailing Wage,6,1,1,0,0,1,3,0,6,0,0,0,0,0,9,0,9,9
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,334470,24,MAC DONOUGH STREET,Brooklyn,11216,3018540012,3053454,BK-03,36,269,BK75,40.680831,-73.945234,40.68061,-73.945173,,Preservation,Yes,Non Prevailing Wage,6,4,2,0,0,0,3,6,2,1,0,0,0,0,12,0,12,12
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,334504,30,MAC DONOUGH STREET,Brooklyn,11216,3018540014,3053455,BK-03,36,269,BK75,40.680852,-73.945064,40.68062,-73.94501,,Preservation,Yes,Non Prevailing Wage,9,6,1,0,0,0,5,6,3,2,0,0,0,0,16,0,16,16
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,334524,32,MAC DONOUGH STREET,Brooklyn,11216,3018540016,3053456,BK-03,36,269,BK75,40.680858,-73.945007,40.68065,-73.944852,,Preservation,Yes,Non Prevailing Wage,13,0,2,0,0,1,4,8,3,1,0,0,0,0,16,0,16,16
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,334575,40,MAC DONOUGH STREET,Brooklyn,11216,3018540019,3053458,BK-03,36,269,BK75,40.680885,-73.944779,40.68063,-73.94461,,Preservation,Yes,Non Prevailing Wage,12,2,2,0,0,0,0,0,16,0,0,0,0,0,16,0,16,16
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,807555,12,ALBANY AVENUE,Brooklyn,11216,3018580024,3323669,BK-03,36,273,BK35,40.680451,-73.938452,40.68045,-73.938759,,Preservation,Yes,Non Prevailing Wage,8,2,0,0,0,0,0,4,0,6,0,0,0,0,10,0,10,10
70023,ALBANY KINGSTON HDFC,Multifamily Finance Program,2020-10-21T00:00:00.000,,807559,6,ALBANY AVENUE,Brooklyn,11216,3018580024,3323663,BK-03,36,273,BK35,40.680599,-73.938481,40.68045,-73.938759,,Preservation,Yes,Non Prevailing Wage,5,2,3,0,0,0,0,4,0,6,0,0,0,0,10,0,10,10
70543,SEAVIEW TOWERS,Multifamily Finance Program,2020-10-21T00:00:00.000,,811238,331,BEACH 31 STREET,Queens,11691,4159450001,4454110,QN-14,31,992,QN12,40.596413,-73.763964,40.59677,-73.764805,,Preservation,No,Non Prevailing Wage,0,0,403,0,57,2,38,190,156,76,0,0,0,2,462,0,462,462
70379,CONFIDENTIAL,Homeowner Assistance Program,2020-10-20T00:00:00.000,2020-10-20T00:00:00.000,,----,----,Queens,,,,QN-04,25,,,,,,,2020-10-20T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
70393,CONFIDENTIAL,Homeowner Assistance Program,2020-10-20T00:00:00.000,2020-10-20T00:00:00.000,,----,----,Staten Island,,,,SI-03,51,,,,,,,2020-10-20T00:00:00.000,New Construction,No,Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
70398,CONFIDENTIAL,Homeowner Assistance Program,2020-10-20T00:00:00.000,2020-10-20T00:00:00.000,,----,----,Queens,,,,QN-09,30,,,,,,,2020-10-20T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
70400,CONFIDENTIAL,Homeowner Assistance Program,2020-10-20T00:00:00.000,2020-10-20T00:00:00.000,,----,----,Queens,,,,QN-07,20,,,,,,,2020-10-20T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
68496,FAIRSTEAD. 117 W 79 ST,Multifamily Finance Program,2020-10-16T00:00:00.000,,35687,117,WEST 79 STREET,Manhattan,10024,1012100026,1031763,MN-07,6,165,MN12,40.782276,-73.976229,40.78244,-73.975933,,Preservation,No,Prevailing Wage,77,0,0,0,0,1,78,0,0,0,0,0,0,0,78,0,78,78
